3354,1683,1369,4208,3836,888,2276,2508,1685,317,700,349,635,1820,2527,3713,2045,2762,2258,1536,1052,3792,274,1348,2634,635,313,4084,1348,450,3713,3603,1584,3614,3663,981,691,1097,2101,2183,1691,4080,2634,3590,3382,87,1727,1146,4037,1097,182,4364,3336,1455,3590,1674,3663,2276,4320,1691,3038,349,4364,2634,4084,1348,3354,1683,1369,1347,3836,888,2185,3511,974,1536,3435,2369,4039,166,4084,1536,2045,2762,2562,322,4019,2805,1348,4084,3354,1683,1369,1347,3836,888,1536,635,3916,3336,3610,716,4019,2805,1887,4084,87,1727,3836,888,450,3713,1587,3160,4226,3027,784,272,3603,2539,3419,4084,2099,2425,2276,4320,1251,689,3760,3199,4237,4027,691,4084,490,1306,2955,3160,4084,4122,3614,3663,3087,715,2185,4080,272,3549,3160,3926	1
1962,1317,273,3778,1635,576,2595,272,1887,2980,368,1377,1671,1490,617,2595,1293,395,2013,2845,4237,3819,3861,395,1721,2595,3409,466,2258,2285,1887,4208,700,2700,3281,59,1071,2146,2595,1536,3727,2579,1490,716,1635,576,395,1121,626,3285,3590,2570,3672,1097,395,3366,3590,1251,25,2595,635,1820,3874,143,3264,3778,1097,1536,1348,1635,576,391,395,1121,626,3285,635,2369,2595,272,1887,3614,2620,3590,1377,2063,3511,3500,2047,189,3646,3940,3054,2394,4135,2595,2955,4237,1369,1683,1683,1683,465,676,1456,3590,2060,3275,1993,399,2676,484,395,1121,1685,3199,2251,3368,2530,2076	1
4107,1184,3496,3049,676,1784,3390,1609,1769,216,2595,420,466,3390,604,604,604,3390,2456,1887,3952,2456,4371,3952,2456,4371,3952,2456,4371	0
155,2893,2119,2193,1683,136,2411,2027,3138,1865,4335,3952,2491,4028,4371,4084,4098,1347,136,1189,2915,3261,1320,3993,614,54,2848,2193,1683,136,3590,2893,2119,2411,2027,3138,2832,3024,993,1025,1195,2274,732,4013,3838,199,3087,2595,87,2796,2638,2954,3125,2013,4123,1121,2595,446,3494,2955,1912,1192,1683,1584,136,1396,3864,1784,3778,1377,2537,1014,4181,3273,2595,3254,4098,1347,136,1189,1994,330,106,3778,4181,604,1189,1994,3511,352,4019,2805,2955,3985,317,1080,2595,2494,2417,1320,3993,604,1685,449,2411,2027,3138,1348,1189,1994,285,1574,3266,1887,3994,2595,4019,3616,635,1320,3993,604,1619,2301,2573,2928,1629,1503,1673,1673,3662,1992,3373,3373,1673,3797,2441,4397,3373,4098,4311,609,1192,1758,4356,1963	1
3952,159,3842,4371,155,652,1727,1685,449,2052,1396,953,2620,1079,2955,2934,3952,159,3842,4371,614,1685,449,3493,2762,3786,1355,2302,1455,3500,2411,4135,3590,1369,1683,4208,1192,2678,2052,3664,143,2595,877,2848,4098,136,604,3778,2910,1263,2579,647,1347,242,1369,1192,1248,3672,3700,3354,2620,4208,1683,3160,2595,2893,4033,3727,2311,1134,2191,497,628,3901,23,3165,1769,1293,1887,3366,810,2052,1280,3568,3952,1973,4371,3952,159,3842,4371,2595,700,3737,3590,2966,3038,349,4204,823,2378,2227,2595,700,3737,3590,2966,3916,1064,2440,1615,1028,4135,3952,159,3842,4371,3952,159,3842,4371,3819,1257,3605,3603,3794,1808,3603,595,1816,3926,3926,3926	0
1813,4080,635,4080,2027,4080,81,1727,1887,2549,676,3013,635,1080,3167,173,1666,2440,1723,3590,3878,3774,2076,635,2843,3167,1727,2549,676,2845,2627,1456,2595,635,2843,3167,2355,1293,2683,360,925,925,3916,4080,2595,566,953,2127,2595,1011,2671,2084,1947,3038,391,3199,394,2212,1813,604,4084,4084	1
155,4288,3969,285,595,1816,291,3994,1260,2217,203,3772,3605,4225,2307,3874,56,614,530,815,3969,2503,495,1248,2574,2928,4268,1369,1683,242,361,1248,2928,484,2595,3220,1248,2955,490,2213,3454,285,120,2548,3994,3590,291,1423,3778,1277,4105,3874,1079,172,272,1285,893,2595,2725,1391,683,2326,3862,1079,465,289,1420,604,1685,490,291,3610,1079,1293,2027,4080,1245,3217,1146,3746,2595,3874,143,2805,3264,2472,198,427,1484,1727,285,3766,2933,1079,2099,595,1816,3590,291,3994,604,3952,1816,4371,3952,1816,4371,595,1816,291,1348,4069,3158,700,2063,3038,349,2565,3245,1392,3926,3926,3952,1620,1041,4371,1503,1673,1673,3662,1992,3373,3373,1673,3797,2441,4397,3373,2754,609,3966,2333,1831,567,3188	1
1826,2307,2878,242,501,1514,1826,4336,756,2307,242,3399,2595,2307,272,3916,1155,989,3926	1
1826,1900,1219,2052,862,3249,71,1826,155,2285,3786,1887,2595,1260,946,50,1887,3926,614,1900,1219,4049,679,3668,1544,1664,1218,4049,1260,1072,1007,3658,4237,676,3645,3317,3832,731,4069,1011,3165,349,317,1153,285,3778,3711,888,1913,3366,3713,731,2595,4102,277,3713,4014,4033,3713,449,3994,604,3373,3373,4084,638,3527,1720,531,4084,4069,1685,2063,593,232,3286,1887,1727,1032,3199,81,2430,516,1887,604,3373,3373,4084,638,749,895,1707,1539,4084,1992,1879,2203,4044,2942,2285,954,1248,2307,2595,3970,1307,1215,3857,501,4064,2196,1879,1900,1219,1064,2203,4044,82,1912,2595,2203,4044,3798,980,3853,1097,593,2180,604,1072,1007,3658,1813,3853,2331,1887,2799,1813,3590,1879,593,2180,1879,1900,3217,1887,604	0
4366,1683,136,2520,2123,2418,333,2440,1723,4196,3590,2070,1727,3366,604,2955,4237,4247,2002,691,469,1079,3672,421,3590,2848,3970,676,2595,784,1691,3038,784,2063,2189,2520,2123,2040,2638,680,2725,1797,3353,3167,1079,604,2520,2123,1011,2671,2355,2527,2002,691,3940,784,2595,530,1348,2520,2123,4247,2663,1079,802,4208,4237,1584,2352,3217,944,3273,469,421,490,4080,2355,333,2620,1937,1302,3366,1377,3590,1189,1994,1106,2853,3926,3926,3926,398,2579,398,4088,652,635,3511,707,3331,1813,3590,325,1574,3926,3926,3926,349,3430,1050,3590,652,1727,2520,2123,325,2955,3672,2595,2917,2520,2123,2780,875,335,484,3926,3926,3926,3952,1816,4371,4084	0
155,3610,3610,676,1742,3590,531,4039,3626,614,3766,2933,117,465,531,2270,2023,3838,1781,2121,3590,1396,1780,2595,501,3391,3038,349,2955,4237,3158,3153,3590,1912,2722,2595,3038,349,2285,894,2301,4135,469,2595,3038,349,904,2385,3444,2558,640,640,2595,3038,349,688,2941,3590,922,70,2595,490,349,3158,902,1314,2539,4255,3590,556,1018,2595,251,1183,3590,2157,1396,2595,4247,635,3995,2906,2440,1723,290,349,3590,2955,993,3926,3926,3926,3926,3926,4084	0
3459,2258,1396,676,4069,4301,1536,2805,2185,2848,3970,2595,1584,4225,2040,1748,2966,2595,1584,655,3026,3672,3695,1948,3590,901,373,2595,635,3511,3619,4143,2748,1111,3265,3590,3167,3013,4027,2101,1887,3224,2848,1368,451,100,3590,676,1097,3106,1905,4301,1536,2805,2185,2848,3970,2595,1584,1348,3406,3231,3040,3590,274,2015,2595,1584,3045,3406,1001,3869,3590,3901,4335,2595,635,3511,3139,676,1113,274,4027,2101,1887,3366,810,3165,2099,4288,593,3590,1372,529,1097,2382,1013,1905,4301,1536,2805,2185,2848,3970,2595,2299,2250,1320,1692,1107,2595,2299,2579,647,1234,1260,604,4301,1536,2805,1691,2185,2848,3970,2595,1584,3045,3406,1536,2805,2355,3511,3045,3590,3861,4212,3901,4084,604	1
877,1780,3904,1079,2108,2517,1887,1347,2052,2579,635,2231,616,3385,2595,2955,1855,1548,1887,3354,1290,3590,58,1704,647,4057,1233,1887,604,1011,2671,616,3385,635,2101,2432,1635,1887,495,4237,676,3590,635,3049,501,1490,2595,1813,97,1155,302,4237,3766,2933,1691,3778,860,2762,1813,1285,3261,3167,325,2762,2595,1813,708,1808,1290,43,3590,676,3494,3901,3778,2955,4380,2352,2340,81,2358,466,3837,3943,2595,1813,2683,715,490,4080,2955,19,3013,2101,3590,1093,3217,1314,877,446,349,1887,3916,1064,3536,1428,3590,232,1615,2595,4143,4080,2063,2086,2432,1784,634,635,3336,4057,634,635,3336,3698,3828,635,3336,415,3853,635,3336,1183,594,634,2219,635,3336,604,3952,3366,1377,4371	1
155,495,1248,2574,2928,4069,2294,596,3916,3336,2046,2313,596,4274,2227,2076,614,700,3405,3713,1742,888,1913,3153,2458,3158,2848,1369,1683,242,2472,349,2955,2611,2313,596,1948,2914,1707,1018,76,2595,3916,3336,3494,2294,596,1574,3366,3108,4274,604,2063,3265,2411,3590,450,530,421,3610,2595,1685,2611,2313,596,2472,3494,2294,596,3881,2965,3013,2101,2595,3382,2313,596,282,484,635,3916,179,1050,2595,3757,3916,3336,1126,1320,2294,596,2595,3264,3916,3336,3324,419,4274,2227,604,4019,2185,1962,2458,191,1574,3366,4274,2227,2472,2847,2326,1369,1683,117,2451,1792,756,497,628,2595,2217,215,4143,2142,877,1727,1760,2099,1168,1383,1219,2824,3590,3354,1192,1683,1683,465,4390,604,616,1026	1
1304,3978,1506,3948,199,1183,3778,419,258,4379,1912,3792,3978,2292,3265,2503,874,1506,370,4155,1368,1510,3667,4268,3792,274,2098,372,2595,4019,3270,438,1887,2955,3754,4069,285,1314,4320,4080,1011,4019,676,3810,258,3794,2,3013,635,4080,2107,2023,2595,1536,26,1727,1536,2805,428,715,635,81,3680,689,1685,4237,1674,3663,3926,3994	1
155,2340,4090,913,421,1887,3926,1113,3590,1536,3786,1973,1691,913,421,1887,3926,614,251,635,3336,4148,4212,2226,2910,3952,679,2328,4371,4084,3926,2226,2910,2527,3713,3590,4330,4080,2299,2099,1539,2955,1153,107,1422,1887,3926,3926,1564,222,1878,3614,1290,2081,1113,3590,3786,1973,1691,913,421,1887,3952,4322,4322,4371,4084,3952,4322,4322,4371,4084,3952,4322,4322,4371,4084,3914,4346,1067,4069,638,1113,274,3614,1246,1613,1613	0
1826,616,760,374,1826,4084,4084,2955,3411,984,435,595,1816,3167,88,1189,837,2703,2194,4069,285,1536,2805,258,3152,1887,1290,2955,3590,3267,2838,3926,3994,4084,1189,837,3603,2477,3045,1887,875,2218,4069,285,1290,1248,1539,2955,1248,1666,1484,1290,359,2595,466,1539,4080,1290,306,1218,1290,2814,3024,795,3353,450,2595,1685,245,1813,2805,2101,1233,1290,1248,1218,359,822,2518,1248,2595,865,4088,2063,4080,1290,306,2595,3511,2101,593,2040,700,1592,716,1290,2955,604,3994,4084,984,435,2805,1835,1079,1916,298,2762,1113,2213,2595,4295,3322,3167,875,1293,3860,237,1784,634,1887,604	1
1685,676,989,2595,2955,15,349,1887,1912,3852,3797,3797	0
2955,4037,3603,3099,2690,3590,2795,4069,3511,3794,1584,1820,676,3590,1808,2595,3270,3511,3254,1584,1820,676,3794,2595,1592,3336,4225,716,1685,2955,1748,3797,3797,3797,3797,3797,3373,4397,4356,1673	1
3039,3875,2955,2280,1396,2955,3956,1494,3672,1369,1369,341,2697,2595,2714,3766,2933,1664,2850,3952,120,1219,4371,3952,120,1219,4371,4084,638,4257,2579,2554	0
155,1727,1183,316,2926,913,3590,3626,2706,614,638,3527,2535,497,3317,4084,2052,3469,4262,3254,2285,3813,1887,2595,1727,1183,316,2926,913,1887,3626,2706,4084,604,1747,1747,1396,4080,2134,153,1784,2573,3509,2369,3590,482,1784,2595,215,2708,3610,716,1685,4037,2934,1472,3590,2579,474,2595,2939,3160,3852,595,2595,2491,3727,2230,3841,306,465,1584,2637,1327,147,1925,3760,3199,3336,1685,245,2251,442,78,2731,676,3590,1937,3561,2799,4143,4080,1079,2049,1887,1685,4037,2934,1472,2595,54,3778,2708,4023,2145,3254,3509,2369,2285,3813,2595,2708,3590,616,3385,3264,107,3813,1887,501,1263,2340,2213,604,2634,398,1536,2805,2061,3045,3406,1032,3199,2076,638,502,1709,4084,638,158,2620,4105,432,4084,638	0
155,3904,3049,4069,3952,1808,4371,4084,2503,1563,4356,1524,4397,1067,3008,4356,1673,1673,4356,3596,4017,4084,3783,1778,4397,3827,4268,614,2052,1162,1994,2805,1691,3254,2503,3366,2578,3614,497,628,4268,2099,2060,2955,1145,3165,3155,1778,2551,1067,1524,3008,4057,2258,1563,4356,1524,4397,1067,3008,4356,1673,1673,4356,3590,391,1138,2503,817,787,4084,817,4084,2870,4346,3008,4397,3596,1673,4084,3155,1067,3914,4356,4084,2898,1778,2649,4268,1074,1973,2620,1887,1447,3926,1011,2671,1685,1138,1842,3590,634,3940,1183,4080,1945,870,2101,2958,1067,4162,2411,1396,143,992,2649,2441,645,3590,391,4237,3046,1067,1673,4356,4084,2117,4346,2441,2649,2441,2441,4346,4084,4057,3590,604,2052,1162,1994,2805,652,1727,2708,3590,1592,2301,3559,680,2595,2725,1843,3956,655,3026,2503,1563,4356,1524,4397,1067,3008,4356,1673,1673,4356,3596,4017,4084,3783,1778,4397,3827,4268,3926,1503,1673,1673,3662,1992,3373,3373,1673,3797,2441,4397,3373,2754,2958,361,3914,1524,992,3783	1
4312,1079,2099,1168,2814,1383,501,510,2539,1619,1369,2193,3354,1683,308,1369,3354,1683,1683,1629,3049,697,1347,3797,1683,919,3555,1404,3391,4336,1297,3810,4098,3797,4098,2498,2498,2,1369,1683,815,2633,3285,837,2921,2921,2301,1727,2117,4356,3008,4346,1067,3975,1067,3008,1369,1683,4084,4311,3155,2870,4023,2145,3946,1494,1887,3926,3778,914,4304,3165,3969,321,1097,3792,2573,3525,526,931,2477,1079,399,392,814,2595,1036,1685,4237,242,3249,2340,3320,154,1079,399,2595,1536,2805,392,814,1218,1295,392,4283,1011,929,484,3336,1455,2184,3511,3435,2955,1748,2432,1168,604,2411,3245,888,1574,2814,1383,3187,1372,1674,3663,1750,216,1887,1079,399,3435,3875,2595,54,3778,1674,3663,4023,2145,3286,3616,2595,392,814,1097,929,484,3511,2432,3033,1887,3926,3952,4063,4371	1
155,47,663,2052,4173,4225,2307,3874,56,2595,510,3462,1158,1086,3106,285,635,593,3548,3994,614,2442,700,2595,2955,490,1086,3106,4173,3590,1488,1372,901,1177,3874,56,604,530,1887,3286,2595,1685,4196,4173,1912,1727,285,4267,4173,3994,2595,76,3969,1742,3718,2955,1910,2604,4237,676,2078,3548,3590,1086,3106,4173,2595,3382,131,4053,3778,1013,691,2573,862,3036,206,1106,604,3382,4267,4173,2725,635,4402,3548,2595,349,3874,143,1962,2458,4069,4267,4173,4112,3229,1707,2101,2578,4374,2595,285,3603,3833,2595,3586,2497,1455,3603,510,2595,349,3590,2579,474,81,2440,1723,1052,2285,1696,3852,2603,2940,2595,904,2762,1052,2294,1404,1981,2595,3603,2501,3982,3926,3994	0
155,3904,3049,614,3366,2578,3778,2793,3968,676,3411,215,3165,131,466,3511,352,676,2805,2217,1277,3748,2063,1097,2690,562,2595,676,2805,541,81,3590,2382,1101,969,3614,2595,2063,969,2213,4402,3837,272,3137,3919,1296,1256,604,490,349,215,2955,4237,676,2711,3036,3590,2579,474,2595,4019,1592,3916,1064,1233,501,2326,1727,2440,1723,604,2331,3511,4080,635,1285,3853,2711,3036,2595,391,4019,3264,2063,4080,635,1285,3853,2440,1615,2595,87,1727,490,349,215,2955,4237,676,2711,3036,3590,2579,474,2595,4019,1592,4080,2440,1615,3590,604,2921,2921,2881,715,2301,2503,3511,3199,2372,3720,4084,3511,3199,1920,2711,4268	1
155,2207,1447,2955,2029,3852,112,2127,215,2382,3254,3416,3980,614,3952,2491,4028,4371,3685,1574,54,2382,2239,2239,222,525,2207,1447,2595,2955,984,2878,2779,2579,4349,1079,3672,421,2814,676,3435,3888,2061,2207,1447,2472,2955,112,2127,215,2382,3416,3980,2595,2382,1101,3103,1727,1329,4113,831,4377,158,2595,2981,3876,676,1770,604,3952,3326,1404,4371,4369,1887,635,2061,4369,3590,1396,676,604,3614,1742,683,1064,1727,3295,1447,2595,1733,1225,4369,1733,676,3590,1396,676,4084,4080,3511,2926,913,3626,2706,3590,604,3952,1076,4371,3914,4346,1067,4069,3049,1947,1758,2596,3188,992,1011	0
638,1954,1113,3166,877,1506,4084,2000,449,2595,3165,3887,3792,1655,3978,2503,4234,2620,372,1954,4268,4023,2145,432,913,2413,3916,1456,3916,3226,2083,26,1051,3672,3952,4320,3450,1806,4371,971,349,4288,3969,3232,1035,1561,2853,388,1584,1071,2753,287,2413,54,640,3750,3054,2394,1183,3778,392,814,3590,3952,4320,3450,1806,4371,3054,2394,1514,1359,2742,1183,3778,1887,3286,398,3901,23,3797,3602,1742,2371,913,3952,1584,1071,2753,4371,974,1011,4019,1561,2853,2955,245,2413,2634,115,1263,896,1120,2099,3614,2413,3916,683,3064,1925,1263,1550,17,2413,2725,81,183,3064,2954,4376,604,652,2294,3475,325,2258,1813,3590,3664,143,2595,635,3511,2258,953,2127,2805,750,1685,4196,4129,3317,4084,604,325	0
3952,3610,3610,1251,2206,3494,1251,84,4080,4237,1032,3199,245,4371,4084,2145,1232,2671,2413,1685,4237,4080,3628,2854,4247,1574,374,3978,1079,1348,913,1456,3590,2413,635,4080,3874,143,3527,2154,604,4084,4288,3969,1119,2301,3614,326,3321,635,1080,1574,1962,2650,2583,219,3852,2320,3946,2570,4073,3590,2928,2562,2413,4084,1727,398,3165,3969,4179,3968,1263,1574,374,676,3628,2854,1962,2458,1992,285,428,530,3969,1333,335,2629,2413,2259,3879,1290,1050,4288,3969,326,3321,321,4080,4288,3969,435,1761,2413,4019,2805,3778,391,1368,142,2199,716,3590,450,530,490,3336,1348,3158,4288,3969,219,3852,2320,3946,635,593,604,3994,638,3584,1954,306,1256,638,4234,2620,4105,432,638,502,1709,638,723,1046,147,4084	0
155,4288,3969,317,3167,1079,219,2567,3255,716,2307,2878,1575,4311,2986,2799,2637,4084,3167,2620,2217,4111,3862,1368,614,3165,2060,3874,2193,242,3354,2193,1248,3792,4084,530,4179,1868,2928,484,2595,1248,2411,285,4317,1842,3167,2795,3994,3255,716,4288,3969,317,3167,1079,219,1691,913,54,2307,2878,3590,1575,4311,2986,2595,3382,1643,676,2491,4028,3590,4080,2595,1685,317,4237,1575,4311,2986,635,1547,2847,581,2217,203,2595,198,2805,285,54,3391,3994,3590,3167,2620,2086,4080,2217,4111,3862,1368,3249,4179,604,4005,4335,1503,1673,1673,3662,1992,3373,3373,1673,3797,2441,4397,3373,2754,609,589,3975,3827,1347,4311	1
1685,4080,501,3766,2933,3405,2107,3366,3590,2155,245,989,604,3926,3926,1536,3590,3766,2933,158,4114,4043,272,2955,4043,2834,1023,604,604,604,388,3914,4346,1067,4084,676,676,3853,1116,3658,287	1
155,3165,791,143,1020,614,3354,1683,1369,1683,2848,4098,1912,3054,2394,676,3778,791,1641,344,3254,4180,4293,2595,2955,4237,242,1539,791,2027,3138,372,2301,2595,272,1192,1683,1683,117,4288,3767,2092,3273,3614,2789,604,1347,4237,242,1539,791,2688,1452,2706,2783,1369,3862,1584,465,3590,4098,4302,285,3224,2196,395,1121,469,3994,4208,4237,1584,242,1539,2595,791,2164,4125,1064,285,2002,691,3994,1912,316,1241,3165,3969,1436,3051,1097,1192,1912,1436,1009,604,1369,1683,700,1539,2595,791,2046,700,2862,2595,3165,3969,3459,1079,3590,3279,1674,919,4336,2101,4288,1218,1248,1218,2057,1218,691,3969,3590,2027,1097,604,3926,3810,325,2	0
1536,2099,547,3853,3590,1813,4084,638,3049,506,4399,4084,2379,1887,2939,4039,3764,2063,4080,1813,3366,1248,2595,2560,3778,3976,2955,4237,1993,399,3590,1536,3038,691,1035,1536,306,654,635,501,3590,2336,654,3556,1813,3743,3366,1248,2477,3226,3926,3382,398,1933,398,4088,1536,1050,484,3804,349,2955,3055,3603,3476,1813,3590,676,2802,1994,1813,3797,3797,3797,3797,391,2063,593,3926,1536,877,2848,3590,3366,1248,3521,1887,1821,1426,546,3765,1813,2675,804,3106,1878,1426,1813,4295,3322,1218,2477,3226,1218,1768,1126,349,676,594,1994,4379,1813,3797,3797,3797,3797,3797,3366,1248,2477,2152,3926,3926,3926,3952,4036,3368,4371,3952,2789,3106,4371,3952,3857,2533,4371,3952,1808,4371	1
1826,969,1362,163,3971,1826,155,285,969,1362,163,3971,3994,421,1887,4084,1813,1511,2491,3199,2076,614,1345,2005,3590,969,1362,163,3971,2595,1345,203,1396,4112,3590,163,2537,2595,1695,2878,4082,1054,289,2878,604,163,3971,2326,833,4320,2671,971,1171,1332,3202,1218,4320,3202,1218,1053,3202,1218,2977,2531,935,2146,1218,4102,3366,2146,3966,1218,2207,4267,1603,1218,1866,3458,1603,1218,3575,4320,1603,982,604,1295,3548,2706,2783,3264,3603,510,604,969,1362,2573,4008,1263,1574,374,676,1348,2595,179,182,2300,215,2579,647,1685,4196,3971,4320,81,3614,3946,3435,3888,3165,3969,399,2382,2595,3224,3888,3862,1742,465,3218,3590,1180,2286,604,969,1362,163,3971,1813,1511,2491,2530,2076	0
1635,576,1742,3226,3322,1574,3366,2358,1574,3901,23,2413,1295,2815,2579,647,3879,349,913,3888,1456,1035,1128,2940,3528,3181,2413,635,2604,3435,913,2413,2683,87,4080,2955,1912,1396,4033,3778,2276,4110,2579,974,3778,3391,2256,3590,953,2127,2358,466,1769,2763,2413,4295,3693,831,2579,2928,765,2413,1742,3226,3322,865,4088,3528,3181,3879,349,913,3888,1456,214,2845,953,2127,2413,1539,421,953,2127,3778,4039,426,2685,3366,647,2845,716,2413,3217,1574,3254,1033,2969,2413,2327,2407,4023,3254,2598,1422,2413,676,1456,862,2127,635,1050,1293,88,2413,3525,1162,634,3685,3631,691,3566,3475,2413,652,3614,1742,913,3888,335,3550,2382,376,593,953,2127	0
285,1674,4069,2052,3158,3125,2013,1887,2595,3664,143,1293,3610,4019,2595,395,3366,3264,3778,2382,604,4019,2805,3048,1887,2955,81,2595,3664,143,2063,1320,2285,1887,2595,3916,395,3366,3264,974,2762,3664,143,4225,1887,2595,1727,1032,3199,2076,3994,4084,1878,1878,1878,1685,4080,877,2848,3610,716,3590,2099,2443,3590,2443,1113,274,1878,1878,3952,2456,4371,1490,3638,2443,3590,325,1878	1
1685,3544,2127,349,4237,1780,2127,2595,394,2212,974,1813,2419,2419,1062,1062,3590,689,2000,4196,2052,484,232,2595,2671,3778,635,2369,2063,3045,3221,4155,1085,2370,3112,1348,3511,974,1813,3616,872,604,913,2940,2955,4340,2955,324,974,3778,1189,2915,3097,2256,2595,213,4080,2779,3864,575,1539,913,1901,604,4019,394,2212,3586,2497,1813,3590,2196,634,2595,2185,2145,594,974,1813,2573,3946,1320,1742,913,4225,604,2955,325,3786,4019,1260,3614,1887,2595,349,700,875,421,1348,3511,376,4237,2215,1293,1359,1901,3167,3665,2595,1813,616,1113,2762,2955,202,3631,4069,1293,1447,2595,982,1813,875,421,2802,1526,750,2207,2595,635,4257,635,2518,3926,4084,3810,325,2	1
1536,4247,2052,1155,1189,977,2595,3382,4080,635,1155,4216,604,1539,421,2595,349,449,3664,143,1050,484,398,3901,2595,3614,1727,4028,1716,604,1536,1348,2595,349,1032,3199,593,4028,1716,3590,2595,635,4080,2185,349,391,3199,1584,676,2595,2549,3776,4123,3672,1691,2212,3298,1225,3098,3590,2578,2762,2595,2812,3353,97,1155,1032,3199,285,3053,1168,3994,3199,2076	1
2331,3590,3664,143,2366,1584,2595,1550,1061,1302,325,1574,3926,4084,1536,2972,2184,3511,2052,953,3590,2327,2407,2595,2060,2778,635,2228,4084,604,1314,4320,410,1290,43,349,2814,716,2939,136,953,2127,3590,2778,2327,2407,1097,2880,2127,2595,1513,3857,1802,2063,3916,1064,604,1685,4237,136,450,3590,953,2127,3083,2327,2407,604,4084,3167,1858,4069,1604,4012,3581,2452,2440,4123,189,4267,929,4049,1987,321,1260,481,2353,2311,1854,2052,3713,2595,4084,2574,1968,4069,361,3354,4366,4208,1192,1683,2595,2972,1260,4069,1111,1542,1369,4098,2193,3354,4208,1347,2193,1369,4098,1683,2193,604,652,325,2388,4084,2595,3264,2604,410,3590,2040,3672,3832,3273,2218,1040,3336,2258,953,2127,2805,2955,4237,451,100,1218,4295,3322,3590,2039,700,604	0
3610,1887,1685,4237,1536,2355,2045,604,604,4208,1683,1584,2848,2101,1293,1887,2595,4288,4125,2955,3324,3778,214,2845,3778,3472,1697,4273,2595,969,1362,2595,1189,1668,2595,1769,2763,4288,4125,4033,2720,1507,3233,2595,285,4093,3167,920,2112,3994,3264,3511,2845,716,3778,1745,4190,16,1770,4033,2720,3590,1507,3233,3926,2063,1727,1887,285,376,495,4237,676,875,1742,3994,1685,4237,2083,4378,2595,1685,4269,1784,634,4247,421,3038,349,2843,1760,2101,3926,3861,4212,676,490,3511,2845,716,16,1770,3590,4288,4125,1507,3233,2595,3916,1064,272,716,3354,1192,465,4288,3767,2595,1302,1986,3147,652,3080,1009,4288,3969,3926	0
155,3813,1887,822,1264,1946,3353,2595,1667,1894,3165,3969,676,2185,3336,3760,3199,2625,2076,614,2921,2921,1727,1887,2779,3125,3713,2972,2595,3713,3366,1742,1260,4023,2145,2108,2517,1887,2814,700,2921,2921,4107,1184,1743,4382,2889,4049,3614,1916,1238,3165,1808,3713,2972,2595,3254,78,3888,285,555,2725,3994,2634,3798,2595,306,359,954,891,3165,3366,2300,2891,3713,2861,2595,2184,4225,359,959,2939,1368,2966,352,3713,4084,604,1664,3940,2098,372,469,1706,2285,716,54,2382,2413,2648,1009,2063,1946,3353,2955,1372,2921,2921,3614,1916,2648,2648,1009,4023,2145,2108,2517,2814,700,1887,604,1584,325,1574,2955,3956,2063,1584,4284,2766,546,4084,638,502,1709,638,1546,895,421,1641,1721,4084,4084	0
3165,3887,3792,1655,3978,2503,4234,2620,372,1954,4268,432,913,2595,4084,3916,1456,3916,3226,2083,26,1051,3672,1619,4320,3450,1806,1629,971,349,4288,3969,3232,1035,1561,2853,388,1584,1071,2753,287,2595,1584,1071,2753,3916,3064,115,1550,4222,1218,4177,1636,276,2695,982,2954,4376,604,640,3750,3054,2394,1183,3778,392,814,3590,3810,4320,3450,1806,2,2595,3054,2394,1514,1359,2742,1183,3778,1887,3286,398,3901,23,604,4084,3602,1742,2371,913,2595,3810,1584,1071,2753,2,974,1011,4019,1561,2853,2955,245,2595,2634,115,1263,896,1120,2099,3614,2595,3916,683,3064,1925,1263,1550,17,2595,2725,81,183,3064,2954,4376,604,4084,3952,1816,4371,652,325,4225,2595,562,2086,1584,676,1050,484	0
4084,638,3792,4320,3874,4084,3511,2294,1887,3926,3952,4322,4322,4371	1
3354,242,1369,4098,2678,391,700,3832,3324,2063,4080,2955,2382,1767,1967,3926,1165,1079,1192,2620,1584,2595,3354,1369,136,3590,2052,2996,3469,4262,3778,3254,826,1368,2443,528,1887,2595,2708,2355,716,1035,3792,100,1280,234,100,604,215,2708,2299,3179,593,3792,3590,3792,100,1280,904,3778,3631,1079,3590,2579,474,2595,3792,100,1280,3778,2052,2996,3590,1915,1368,497,1422,1887,604,1014,1487,3590,1572,949,497,716,2052,2996,3391,1079,2595,1487,272,2708,3021,3021,3614,3225,604,1503,1673,1673,3662,1992,3373,3373,1673,3797,2441,4397,3373,2754,2898,2986,2441,2649,4098,4366	0
3249,2411,173,2052,3713,3590,3901,2595,974,2060,3231,2814,3023,3590,3664,143,2573,3946,2579,2595,1455,3946,349,2228,2595,1691,4023,3045,593,1887,1260,3245,59,166,3590,1808,232,3027,3020,604,3591,1539,2814,3023,3614,3713,1097,1987,1362,2987,2195,1789,182,2013,1691,1213,913,421,3045,2461,4406,3045,1789,182,2595,877,700,3270,349,335,303,1962,2458,4069,391,3713,2972,2595,4019,2805,640,173,2595,1536,2805,490,513,3610,2063,2369,604,925,925,1685,1032,3199,1345,714,2285,2076,3638,272,302,4237,676,1691,3254,2007,3323,1887,925,3366,2595,3366,1248,2789,3106,2076,1685,3199,3614,3590,2789,1536,3638,272,1685,3544,2127,635,3916,3336,1843,2067,716,2866,4039,3956,1887,3926	1
